"url","author1","shorttitle","title","year","category"
"https://www.deutschestextarchiv.de/frey_versprechen_1910","Frey, Jacob",,"Das erfüllte Versprechen","1910","Belletristik"
"https://www.deutschestextarchiv.de/friderici_musica_1619","Friderici, Daniel","","Musica Figuralis, Oder Newe Klärliche Richtige/ vnd vorstentliche vnterweisung/ Der SingeKunst","1619","Wissenschaft"
"https://www.deutschestextarchiv.de/friderich_klage_1700","Friedrich <I., Preußen, König>","","Des Durchlauchtigsten/ Großmächtigen Fürsten und Herrn/ Herrn Friderichs des Dritten/ Marggraffen zu Brandenburg [...]","1700","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/wuerttemberg_verordnung_1683","Friedrich Karl Württemberg, Herzog","","Von Gottes Gnaden/ Friderich Carl/ Hertzog zu Würtemberg/ etc. Administrator und Ober-Vormunder. Unsern Gruß zuvor/ Liebe Getrewe. Euch wird annoch erinnerlich seyn/ was so wohl/ wegen Außschaffung deß rauberischen Ziegeiner-Gesindes/ vor eine Anstalt und Verordnung in Unser publicirten Lands-Ordnung pag. 67 tit. 28. enthalten [...]","1683","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/wuerttemberg_zigeuner_1685","Friedrich Karl Württemberg, Herzog","","Von Gottes Gnaden/ Friderich Carl/ Hertzog zu Würtemberg und Teckh/ Graf zu Mömpelgardt/ und Herr zu Heydenheimb/ etc. Administrator und Ober-Vormunder. Unsern Gruß zuvor/ Liebe Getrewe. Demnach Wir die glaubwürdige Nachricht erhalten/ daß in Unsern Vormundschafftlichen Hertzogthumb (aller hiewider zerschidentlich ergangenen Fürstl. Rescripten ungeachtet) sich gantze Partheyen Zigeuner wider sehen lassen/ auch in denen nechstgelegenen Chur-Fürstenthumen und Landen sich allerhand Herrenloses Gesindlein einschleiche [...]","1685","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/ulrich_gesinde_1615","Friedrich Ulrich Braunschweig-Wolfenbüttel, Herzog","","Von Gottes Gnaden/ Wir Friederich Vlrich/ Hertzog zu Braunschweig vnd Lüneburg/ etc. ","1615","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/friderich_bettler_1663","Friedrich Wilhelm <Brandenburg, Kurfürst>","","Wir Friderich Wilhelm/ von Gottes gnaden/ Marggrave zu Brandenburg [...]","1663","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/524994","Friese, Abraham","","Christliche Leichpredigt","1616","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/525077","Friese, Abraham","","Christliche Leichpredigt/ Von der hülffe aus Zion; vber den Siebenden verß des 14. Psalms","1622","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/524989","Friese, Abraham","","Disce mori Paulinum","1618","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/527001","Friese, Paul","","Mnema [gr.] sive statua","1627","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/fritsch_tractatus_1669","Fritsch, Ahasver","","Tractatus Nomico-Politicus. De Collegiis Opificum, Eorumque Statutis ac Ordinationibus. Von Zünft- und Jnnungs-Recht","1669","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/froelich_virginia01_1820","Frölich, Henriette","","Virginia oder die Kolonie von Kentucky","1820","Belletristik"
"https://www.deutschestextarchiv.de/froelich_virginia02_1820","Frölich, Henriette","","Virginia oder die Kolonie von Kentucky","1820","Belletristik"
"https://www.deutschestextarchiv.de/fuechsel_entwurf_1773","Füchsel, Georg Christian","","Entwurf zu der ältesten Erd- und Menschengeschichte, nebst einem Versuch, den Ursprung der Sprache zu finden","1773","Wissenschaft"
"https://www.deutschestextarchiv.de/fuhlrott_neanderthaler_1865","Fuhlrott, Carl","","Der fossile Mensch aus dem Neanderthal und sein Verhältniß zum Alter des Menschengeschlechts","1865","Wissenschaft"
"https://www.deutschestextarchiv.de/furttenbach_buechsenmeister_1643","Furttenbach, Joseph","","Büchsenmeisterey-Schul
","1643","Wissenschaft"
"https://www.deutschestextarchiv.de/furttenbach_kunstspiegel_1663","Furttenbach, Joseph","","Mannhaffter Kunst-Spiegel/ Oder Continuatio, vnd fortsetzung allerhand Mathematisch- vnd Mechanisch-hochnutzlich-Sowol auch sehr erfrölichen delectationen, vnd respectivè im Werck selbsten experimentirten freyen Künsten","1663","Wissenschaft"
"https://www.deutschestextarchiv.de/357469","Füssel, Martin","","Christliche Leichpredigt/ Bey dem Begräbnüß deß Edelen Gestrengen/ Ehrenvesten/ Hoch vnd Wolbenambten/ Herren Joachim von Berge/ auff Herndorff vnd Clade/ Weiland Ferdinands deß I. Maximilians deß II. Rudolffs des II. aller dreyer Röm: Kayser Reichshoffrath","1602","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gabelentz_ostasiatische_1881","Gabelentz, Georg von der","","Die ostasiatischen Studien und die Sprachwissenschaft","1881","Wissenschaft"
"https://www.deutschestextarchiv.de/gall_untersuchungen_1791","Gall, Franz Joseph","","Philosophisch-Medicnische Untersuchungen über Natur und Kunst im kranken und gesunden Zustande des Menschen","1791","Wissenschaft"
"https://www.deutschestextarchiv.de/ganswindt_faerberei_1889","Ganswindt, Albert","","Handbuch der Färberei und der damit verwandten vorbereitenden und vollendenden Gewerbe","1889","Wissenschaft"
"https://www.deutschestextarchiv.de/garve_sammlung_1779","Garve, Christian","","Sammlung einiger Abhandlungen","1779","Wissenschaft"
"https://www.deutschestextarchiv.de/gauss_lehrsaetze_1840","Gauß, Carl Friedrich","","Allgemeine Lehrsätze in Beziehung auf die verkehrten Verhältnisse des Quadrats der Entfernung wirkenden Anziehungs- und Abstossungs-Kräfte","1840","Wissenschaft"
"https://www.deutschestextarchiv.de/gauss_theoria_1831","Gauß, Carl Friedrich","","Anzeige von Theoria residuorum biquadraticorum, commentatio secunda","1831","Wissenschaft"
"https://www.deutschestextarchiv.de/508269","Gebauer, Johann ","","Geistl. Ring und Leibliche Sterbkunst","1617","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/523884","Gedik, Simon","","Meditatio mortis Oder Christliche Leichpredigt vom Todt vnd Begräbnis Sarah/ Genes. 23. Bey der Leichbestattung der Weyland WolEdlen vnd Ehren viel Tugendreichen Frawen Sybillen Gebornen von Burckersrohda","1626","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gehema_feldapotheke_1688","Gehema, Janusz Abraham","","Officirer Feld-Apoteke","1688","Wissenschaft"
"https://www.deutschestextarchiv.de/geier_schuetz_1672","Geier, Martin",,"Die köstlichste Arbeit/ aus dem 119. Psalm v. 54. bei Ansehnlicher und Volckreicher Leichbestattung Des Herrn Henrich Schützens","1672","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/geise_corpus_1703","Geise, Heinrich Anton","","Teutsches Corpus Juris Oder Verfassung derer/ des Heil. Röm. Reich[s] Teutscher Nation Käyserl. Bürgerl. Peinlichen/ Lehn/ Geistlichen/ See/ Land- und Kriegs-Rechten","1703","Wissenschaft"
"https://www.deutschestextarchiv.de/gellert_leben02_1748","Gellert, Christian Fürchtegott","","Das Leben der Schwedischen Gräfinn von G**","1748","Belletristik"
"https://www.deutschestextarchiv.de/gellert_leben01_1747","Gellert, Christian Fürchtegott","","Das Leben der Schwedischen Gräfinn von G.***","1747","Belletristik"
"https://www.deutschestextarchiv.de/genee_fledermaus_1874","Genée, Richard","","Arien und Gesänge aus: Die Fledermaus","1874","Belletristik"
"https://www.deutschestextarchiv.de/gerland_naturvoelker_1868","Georg, Gerland",,"Über das Aussterben der Naturvölker","1868","Wissenschaft"
"https://www.deutschestextarchiv.de/george_algabal_1892","George, Stefan","","Algabal","1892","Belletristik"
"https://www.deutschestextarchiv.de/george_seele_1897","George, Stefan",,"Das Jahr der Seele","1897","Belletristik"
"https://www.deutschestextarchiv.de/friderich_umstreiner_1698","Georg Friedrich Brandenburg-Ansbach, Markgraf","","Von Gottes Gnaden/ Wir/ Georg Friderich/ Marggraff zu Brandenburg/ zu Magdeburg/ in Preussen ... Demnach aus eingelangten unterthänigsten Ampts-Berichten und sonsten sich ergiebet/ daß allerhand verdächtige Umstreiner/ Zügeiner/ Gart-Brüder/ Jauner/ abgedanckte Soldaten/ und andern Herrnloses Gesindlein hin und wieder in die Dörffer und Weyler/ auch einzeln gebauete Häusser in Unserm Land und Fürstenthum einschleichen ...","1698","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gerber_staatsrecht_1865","Gerber, Carl Friedrich Wilhelm von","","Grundzüge eines Systems des deutschen Staatsrecht","1865","Wissenschaft"
"https://www.deutschestextarchiv.de/gercke_torpedowaffe_1898","Gercke, Hermann","","Die Torpedowaffe","1898","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/354493","Gerlach, Benjamin","","Ein recht-Christlicher und vollkommener Ritters-Mann","1669","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/354527","Gerlach, Benjamin ","","Heimführung Der Braut Chrjstj zur Hochzeit in Himmel","1672","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/354525","Gerlach, Benjamin ","","Sterbe- und Begräbnüß-Tag, Gläubiger Christen Geburts- und Nahmens-Tag","1669","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gerstaecker_germelshausen_1910","Gerstäcker, Friedrich",,"Germelshausen","1910","Belletristik"
"https://www.deutschestextarchiv.de/gerstaecker_schiesswaffen_1848","Gerstäcker, Friedrich",,"Schießwaffen","1848","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gerstenberg_ugolino_1768","Gerstenberg, Heinrich Wilhelm","","Ugolino","1768","Belletristik"
"https://www.deutschestextarchiv.de/gerstner_baukunst_1789","Gerstner, Franz Joseph von","","Einleitung in die statische Baukunst","1789","Wissenschaft"
"https://www.deutschestextarchiv.de/gerstner_mechanik01_1831","Gerstner, Franz Joseph von",,"Handbuch der Mechanik","1831","Wissenschaft"
"https://www.deutschestextarchiv.de/gerstner_mechanik02_1832","Gerstner, Franz Joseph von",,"Handbuch der Mechanik","1832","Wissenschaft"
"https://www.deutschestextarchiv.de/gerstner_mechanik03_1834","Gerstner, Franz Joseph von",,"Handbuch der Mechanik","1834","Wissenschaft"
"https://www.deutschestextarchiv.de/gessert_schulzucht_1826","Gessert, Ferdinand","","Ueber den Begriff und die Wichtigkeit der Schulzucht besonders für die Volksschulen","1826","Wissenschaft"
"https://www.deutschestextarchiv.de/gessner_buchdruckerkunst02_1740","Gessner, Christian Friedrich","","Der so nöthig als nützlichen Buchdruckerkunst und Schriftgießerey","1740","Wissenschaft"
"https://www.deutschestextarchiv.de/gessner_buchdruckerkunst03_1741","Gessner, Christian Friedrich","","Der so nöthig als nützlichen Buchdruckerkunst und Schriftgießerey","1741","Wissenschaft"
"https://www.deutschestextarchiv.de/gessner_buchdruckerkunst04_1745","Gessner, Christian Friedrich","","Der so nöthig als nützlichen Buchdruckerkunst und Schriftgießerey","1745","Wissenschaft"
"https://www.deutschestextarchiv.de/gessner_buchdruckerkunst01_1740","Gessner, Christian Friedrich","","Die so nöthig als nützliche Buchdruckerkunst und Schriftgießerey","1740","Wissenschaft"
"https://www.deutschestextarchiv.de/gessner_idyllen_1756","Geßner, Salomon","","Idyllen","1756","Belletristik"
"https://www.deutschestextarchiv.de/geusau_reisetagebuchHeinrichxiReuss_1740","Geusau, Anton",,"Reise Herrn Heinrich d. XI. durch Teutschland Franckr. u. Italien","1740","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gigantaeus_grabpredigt_1589","Gigantaeus, Justus",,"Grabpredigt, Da die Fürstliche Leich ... Herrn Juliussen, Hertzogen zu Braunschweig vnd Lüneburg etc. zu seiner Ruhestedt ... gebracht","1589","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/353339","Gigas, Christoph Fridrich","","Eines treuen Knechtes Gottes hoch-schätzbare Ehre","1678","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/354499","Girbig, Matthaeus","","Trewer und Beständiger Christ-Ritter Privilegium und Gnaden-Brieff Auß dem Sprüchlein Apoc. 2. v. 9. & 11","1653","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gizycki_buergerpflicht_1895","Gizycki, Lily von",,"Die Bürgerpflicht der Frau","1895","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gladov_modesprach_1727","Gladov, Friedrich","","A la Mode-Sprach der Teutschen Oder Compendieuses Hand-Lexicon","1727","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/sperander_negotiant_1706","Gladov, Friedrich","","Sorgfältiger Negotiant und Wechßler","1706","Wissenschaft"
"https://www.deutschestextarchiv.de/glassbrenner_weihnachtsmarkt_1847","Glaßbrenner, Adolf",,"Der Weihnachtsmarkt","1847","Belletristik"
"https://www.deutschestextarchiv.de/glauber_furni06_1650","Glauber, Johann Rudolf","","Annotationes","1650","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_furni05_1649","Glauber, Johann Rudolf","","Furni Philosophici Oder Philosophischer Oefen Fünfter Theil ","1649","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_furni01_1646","Glauber, Johann Rudolph","","Furni Novi Philosophici Oder Beschreibung einer New-erfundenen Distillir-Kunst","1646","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_furni02_1647","Glauber, Johann Rudolph","","Furni Philosophici, Oder Philosophischer Oefen Ander Theil","1647","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_furni03_1648","Glauber, Johann Rudolph","","Furni Philosophici, oder Philosophischer Oefen Dritter Theil","1648","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_furni04_1648","Glauber, Johann Rudolph","","Furni Philosophici Oder Philosophischer Oefen Vierdter Theil","1648","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_opera02_1659","Glauber, Johann Rudolph","","Johannis Rudolphi Glauberi Philosophi & Medici Celeberrimi Continuatio Operum Chymicorum, Bücher vnd Schrifften/ so viel deren von jhme bißhero an Tag gegeben worden. Jetzo von newem mit Fleiß übersehen/ auch mit etlichen newen Tractaten vermehret/ vnd vmb mehrer Bequemlichkeit willen/ in diese Form zusammen getragen/ sampt ein darzu verfertigten vollkommenen Register","1659","Wissenschaft"
"https://www.deutschestextarchiv.de/glauber_opera01_1658","Glauber, Johann Rudolph","","Johannis Rudolphi Glauberi Philosophi & Medici Celeberrimi Opera Chymica, Bücher vnd Schrifften/ so viel deren von ihme bißhero an Tag gegeben worden","1658","Wissenschaft"
"https://www.deutschestextarchiv.de/gleditsch_abhandlungen01_1789","Gleditsch, Johann Gottlieb","","Vermischte botanische Abhandlungen","1789","Wissenschaft"
"https://www.deutschestextarchiv.de/gleditsch_abhandlungen02_1789","Gleditsch, Johann Gottlieb","","Vermischte botanische und ökonomische Abhandlungen","1789","Wissenschaft"
"https://www.deutschestextarchiv.de/gleditsch_abhandlungen03_1789","Gleditsch, Johann Gottlieb","","Vermischte botanische und ökonomische Abhandlungen","1789","Wissenschaft"
"https://www.deutschestextarchiv.de/gleim_versuch01_1744","Gleim, Johann Wilhelm Ludwig","","Versuch in Scherzhaften Liedern","1744","Belletristik"
"https://www.deutschestextarchiv.de/gleim_versuch02_1745","Gleim, Johann Wilhelm Ludwig","","Versuch in Scherzhaften Liedern","1745","Belletristik"
"https://www.deutschestextarchiv.de/glueck_pandecten02_1791","Glück, Christian Friedrich von","","Ausführliche Erläuterung der Pandecten nach Hellfeld ein Commentar für meine Zuhörer","1791","Wissenschaft"
"https://www.deutschestextarchiv.de/glueck_pandecten02verbesserungen_1800","Glück, Christian Friedrich von","","Berichtigungen und Zusätze zum zweyten Bande des Glückischen Commentars über die Pandecten","1800","Wissenschaft"
"https://www.deutschestextarchiv.de/glueck_pandecten01verbesserungen_1798","Glück, Christian Friedrich von","","Verbesserungen und Zusätze zum ersten Bande des Glückischen Commentars über die Pandecten","1798","Wissenschaft"
"https://www.deutschestextarchiv.de/glueck_pandecten01_1790","Glück, Christian Friedrich von","","Versuch einer ausführlichen Erläuterung der Pandecten nach Hellfeld ein Commentar für meine Zuhörer","1790","Wissenschaft"
"https://www.deutschestextarchiv.de/goedelmann_supplicationes_1612","Gödelmann, Johann Georg",,"Geistliche Supplicationes, Oder Andächtige Gebet","1612","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/goethe_leben01_1811","Goethe, Johann Wolfgang von","","Aus meinem Leben","1811","Belletristik"
"https://www.deutschestextarchiv.de/goethe_leben02_1812","Goethe, Johann Wolfgang von","","Aus meinem Leben","1812","Belletristik"
"https://www.deutschestextarchiv.de/goethe_leben03_1814","Goethe, Johann Wolfgang von","","Aus meinem Leben","1814","Belletristik"
"https://www.deutschestextarchiv.de/goethe_werther01_1774","Goethe, Johann Wolfgang von","","Die Leiden des jungen Werthers","1774","Belletristik"
"https://www.deutschestextarchiv.de/goethe_werther02_1774","Goethe, Johann Wolfgang von","","Die Leiden des jungen Werthers","1774","Belletristik"
"https://www.deutschestextarchiv.de/goethe_melusine_1910","Goethe, Johann Wolfgang von",,"Die neue Melusine","1871","Belletristik"
"https://www.deutschestextarchiv.de/goethe_wahlverw01_1809","Goethe, Johann Wolfgang von",,"Die Wahlverwandtschaften","1809","Belletristik"
"https://www.deutschestextarchiv.de/goethe_wahlverw02_1809","Goethe, Johann Wolfgang von",,"Die Wahlverwandtschaften","1809","Belletristik"
"https://www.deutschestextarchiv.de/goethe_faust01_1808","Goethe, Johann Wolfgang von",,"Faust","1808","Belletristik"
"https://www.deutschestextarchiv.de/goethe_faustfragment_1790","Goethe, Johann Wolfgang von","","Faust","1790","Belletristik"
"https://www.deutschestextarchiv.de/goethe_faust02_1832","Goethe, Johann Wolfgang von",,"Faust","1832","Belletristik"
"https://www.deutschestextarchiv.de/goethe_goetz_1773","Goethe, Johann Wolfgang von","","Götz von Berlichingen mit der eisernen Hand","1773","Belletristik"
"https://www.deutschestextarchiv.de/goethe_iphigenie_1787","Goethe, Johann Wolfgang von","","Iphigenie auf Tauris","1787","Belletristik"
"https://www.deutschestextarchiv.de/goethe_reineke_1794","Goethe, Johann Wolfgang von",,"Reinecke Fuchs","1794","Belletristik"
"https://www.deutschestextarchiv.de/goethe_wunderhorn_1806","Goethe, Johann Wolfgang von",,"[Rezension zu:] […] Des Knaben Wunderhorn. Alte deutsche Lieder, herausgegeben von Achim von Arnim und Clemens Brentano","1806","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/goethe_torquato_1790","Goethe, Johann Wolfgang von","","Torquato Tasso","1790","Belletristik"
"https://www.deutschestextarchiv.de/goethe_metamorphose_1790","Goethe, Johann Wolfgang von","","Versuch die Metamorphose der Pflanzen zu erklären","1790","Wissenschaft"
"https://www.deutschestextarchiv.de/goethe_divan_1819","Goethe, Johann Wolfgang von",,"West-östlicher Divan","1819","Belletristik"
"https://www.deutschestextarchiv.de/goethe_lehrjahre01_1795","Goethe, Johann Wolfgang von",,"Wilhelm Meisters Lehrjahre","1795","Belletristik"
"https://www.deutschestextarchiv.de/goethe_lehrjahre02_1795","Goethe, Johann Wolfgang von","","Wilhelm Meisters Lehrjahre","1795","Belletristik"
"https://www.deutschestextarchiv.de/goethe_lehrjahre03_1795","Goethe, Johann Wolfgang von","","Wilhelm Meisters Lehrjahre","1795","Belletristik"
"https://www.deutschestextarchiv.de/goethe_lehrjahre04_1796","Goethe, Johann Wolfgang von","","Wilhelm Meisters Lehrjahre","1796","Belletristik"
"https://www.deutschestextarchiv.de/goethe_farbenlehre01_1810","Goethe, Johann Wolfgang von","","Zur Farbenlehre","1810","Wissenschaft"
"https://www.deutschestextarchiv.de/goethe_farbenlehre02_1810","Goethe, Johann Wolfgang von","","Zur Farbenlehre","1810","Wissenschaft"
"https://www.deutschestextarchiv.de/goetze_zeitvertreib01_1783","Goeze, Johann August Ephraim","","Zeitvertreib und Unterricht für Kinder vom dritten bis zehnten Jahr in kleinen Geschichten","1783","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/goetze_zeitvertreib02_1783","Goeze, Johann August Ephraim","","Zeitvertreib und Unterricht für Kinder vom dritten bis zehnten Jahr in kleinen Geschichten","1783","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/goldammer_wiedersehen_1910","Goldammer, Leo",,"Auf Wiedersehen!","1910","Belletristik"
"https://www.deutschestextarchiv.de/goldammer_hochzeitsnacht_1910","Goldammer, Leo",,"Eine Hochzeitsnacht","1910","Belletristik"
"https://www.deutschestextarchiv.de/goldschmidt_froebel_1899","Goldschmidt, Henriette",,"Das Erziehungswerk Friedrich Fröbels","1899","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/goldschmidt_frauenstimmrecht_1895","Goldschmidt, Henriette",,"Erklärung gegen das Frauenstimmrecht","1895","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/524558","Goltz, Joachim","","Christliche Leichpredigt/ Darin erkleret werden die klagwort des Herrn Christi da er am Creutze spricht: [...]","1597","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/goerres_volksbuecher_1807","Görres, Joseph von",,"Die teutschen Volksbücher","1807","Wissenschaft"
"https://www.deutschestextarchiv.de/goerres_revolution_1819","Görres, Joseph von","","Teutschland und die Revolution","1819","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/354515","Gosky, Esaias","","Ehren-Trost und Lebens-Baum","1659","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gotter_erbschleicher_1789","Gotter, Friedrich Wilhelm","","Die Erbschleicher","1789","Belletristik"
"https://www.deutschestextarchiv.de/gottfried_historia_1631","Gottfried, Johann Ludwig","","Newe Welt Vnd Americanische Historien/ Jnhaltende Warhafftige vnd volkommene Beschreibungen Aller West-Jndianischen Landschafften [...] zusampt der Natur vnd Eigenschafft deß Erdrichs [...] wie auch der Thier [...] sampt andern Wunderbaren Creaturen vnd Miraculn der Natur/ in diesem halben Theil deß Erdkreyses","1631","Wissenschaft"
"https://www.deutschestextarchiv.de/gotthelf_sagen_1842","Gotthelf, Jeremias","","Bilder und Sagen aus der Schweiz","1842","Belletristik"
"https://www.deutschestextarchiv.de/gottschalck_sagen_1814","Gottschalck, Friedrich",,"Die Sagen und Volksmährchen der Deutschen","1814","Belletristik"
"https://www.deutschestextarchiv.de/gottschall_poetik_1858","Gottschall, Rudolph",,"Poetik","1858","Wissenschaft"
"https://www.deutschestextarchiv.de/gottsched_versuch_1730","Gottsched, Johann Christoph","","Versuch einer Critischen Dichtkunst vor die Deutschen","1730","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/gottsched_pietisterey_1736","Gottsched, Luise Adelgunde Victorie","","Die Pietisterey im Fischbein-Rocke","1736","Belletristik"
"https://www.deutschestextarchiv.de/grabbe_napoleon_1831","Grabbe, Christian Dietrich",,"Napoleon oder Die hundert Tage","1831","Belletristik"
"https://www.deutschestextarchiv.de/reventlow_dames_1913","Gräfin zu Reventlow, Fanny",,"Herrn Dames Aufzeichnungen","1913","Belletristik"
"https://www.deutschestextarchiv.de/grassmann_ausdehnungslehre_1844","Graßmann, Hermann","","Die Wissenschaft der extensiven Grösse oder die Ausdehnungslehre, eine neue mathematische Disciplin","1844","Wissenschaft"
"https://www.deutschestextarchiv.de/523849","Grebius, Nicolaus ","","Ovicula Christi","1615","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/greflinger_krieg_1657","Greflinger, Georg","","Der Deutschen Dreyßig-Jähriger Krjeg/ Poetisch erzählet","1657","Belletristik"
"https://www.deutschestextarchiv.de/gressel_grabgedichte_1716","Gressel, Johann Georg","","Verliebte-Galante/ Sinn-Vermischte und Grab-Gedichte","1716","Belletristik"
"https://www.deutschestextarchiv.de/griesinger_psychische_1845","Griesinger, Wilhelm","","Die Pathologie und Therapie der psychischen Krankheiten, für Aerzte und Studirende","1845","Wissenschaft"
"https://www.deutschestextarchiv.de/grillparzer_spielmann_1910","Grillparzer, Franz",,"Der arme Spielmann","1910","Belletristik"
"https://www.deutschestextarchiv.de/grillparzer_diener_1830","Grillparzer, Franz","","Ein treuer Diener seines Herrn","1830","Belletristik"
"https://www.deutschestextarchiv.de/grillparzer_sappho_1819","Grillparzer, Franz",,"Sappho","1819","Belletristik"
"https://www.deutschestextarchiv.de/grimm_odenwald_1843","Grimm, Albert Ludwig",,"Die malerischen und romantischen Stellen des Odenwaldes","1843","Gebrauchs­literatur"
"https://www.deutschestextarchiv.de/grimm_kind_1910","Grimm, Herman",,"Das Kind","1910","Belletristik"
"https://www.deutschestextarchiv.de/grimm_grammatik01_1822","Grimm, Jacob","","Deutsche Grammatik","1822","Wissenschaft"
"https://www.deutschestextarchiv.de/grimm_grammatik02_1826","Grimm, Jacob","","Deutsche Grammatik","1826","Wissenschaft"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1840","Grimm, Jacob",,"Kinder und Hausmärchen","1840","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1850","Grimm, Jacob",,"Kinder und Hausmärchen","1850","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1843","Grimm, Jacob",,"Kinder und Hausmärchen","1843","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1837","Grimm, Jacob",,"Kinder und Hausmärchen","1837","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1857","Grimm, Jacob",,"Kinder und Hausmärchen","1857","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1857","Grimm, Jacob",,"Kinder und Hausmärchen","1857","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1840","Grimm, Jacob",,"Kinder und Hausmärchen","1840","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1843","Grimm, Jacob",,"Kinder und Hausmärchen","1843","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1850","Grimm, Jacob",,"Kinder und Hausmärchen","1850","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1837","Grimm, Jacob",,"Kinder und Hausmärchen","1837","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1819","Grimm, Jacob",,"Kinder- und Haus-Märchen","1819","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen01_1812","Grimm, Jacob","","Kinder- und Haus-Märchen","1812","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1815","Grimm, Jacob","","Kinder- und Haus-Märchen","1815","Belletristik"
"https://www.deutschestextarchiv.de/grimm_maerchen02_1819","Grimm, Jacob",,"Kinder- und Haus-Märchen","1819","Belletristik"
"https://www.deutschestextarchiv.de/grimm_meistergesang_1811","Grimm, Jacob","Über den altdeutschen Meistergesang","Ueber den altdeutschen Meistergesang","1811","Wissenschaft"
"https://www.deutschestextarchiv.de/grimmelshausen_continuatio_1669","Grimmelshausen, Hans Jakob Christoffel von","","Continuatio des abentheurlichen Simplicissimi Oder Der Schluß desselben","1669","Belletristik"
"https://www.deutschestextarchiv.de/grimmelshausen_simplicissimus_1669","Grimmelshausen, Hans Jakob Christoffel von","","Der Abentheurliche Simplicissimus Teutsch","1669","Belletristik"
"https://www.deutschestextarchiv.de/grimmelshausen_michel_1673","Grimmelshausen, Hans Jakob Christoffel von",,"Deß Weltberuffenen SIMPLICISSIMI Pralerey und Gepräng mit seinem Teutschen Michel","1673","Belletristik"
"https://www.deutschestextarchiv.de/grimmelshausen_vorsehung_1667","Grimmelshausen, Hans Jakob Christoffel von","","Exempel Der unveränderlichen Vorsehung Gottes","1667","Belletristik"
